Kyadondo,Kampala,Makindye Division,Kibuye II,Kiyembe,1000000000,1500000000,800000000,1000000000
Kyadondo,Kampala,Makindye Division,Salaama,Buziga,1400000000,1800000000,900000000,1200000000
Kyadondo,Kampala,Makindye Division,Salaama,Kyamula,1400000000,1800000000,900000000,1200000000
Kyadondo,Kampala,Makindye Division,Salaama,Mulungu,1200000000,1500000000,1000000000,1200000000
Kyadondo,Kampala,Makindye Division,Salaama,Nakinyuguzi,900000000,1200000000,700000000,800000000
Kyadondo,Kampala,Makindye Division,Salaama,Kalani,900000000,1200000000,700000000,800000000
Kyadondo,Kampala,Makindye Division,Salaama,Kosovo,900000000,1200000000,700000000,800000000
Kyadondo,Kampala,Makindye Division,Salaama,Kigaga,900000000,1200000000,700000000,800000000
Kyadondo,Kampala,Makindye Division,Salaama,Boston,900000000,1200000000,700000000,800000000
Kyadondo,Kampala,Makindye Division,Salaama,Badongo,900000000,1200000000,700000000,800000000
Kyadondo,Kampala,Makindye Division,Salaama,Zikusoka,900000000,1200000000,800000000,900000000
Kyadondo,Kampala,Makindye Division,Salaama,Valley,900000000,1200000000,700000000,800000000
Kyadondo,Kampala,Makindye Division,Salaama,Munyonyo,1500000000,2000000000,1000000000,1200000000
Kyadondo,Kampala,Makindye Division,Salaama,Salama Central,1500000000,2000000000,900000000,1200000000
Kyadondo,Kampala,Makindye Division,Salaama,Takajunge,900000000,1200000000,700000000,800000000
Kyadondo,Kampala,Makindye Division,Buziga,Katuuso,1200000000,1500000000,800000000,900000000
Kyadondo,Kampala,Makindye Division,Buziga,Kiruddu,1200000000,1500000000,800000000,900000000
Kyadondo,Kampala,Makindye Division,Buziga,Mawanga,1500000000,1800000000,800000000,1000000000
Kyadondo,Kampala,Makindye Division,Buziga,Upper Buziga,1200000000,1500000000,1000000000,1200000000
Kyadondo,Kampala,Makindye Division,Buziga,Sserwadda,1200000000,1500000000,800000000,900000000
Kyadondo,Kampala,Makindye Division,Buziga,Kakande,1200000000,1500000000,800000000,900000000
Kyadondo,Kampala,Makindye Division,Buziga,Lower Mawanga,1500000000,1800000000,800000000,1000000000
Kyadondo,Kampala,Makindye Division,Buziga,Upper Mawanga,1500000000,1800000000,800000000,1000000000
Kyadondo,Kampala,Makindye Division,Buziga,Mudde,1200000000,1500000000,800000000,900000000
Kyadondo,Kampala,Makindye Division,Buziga,Buziga Hill View,1200000000,1500000000,1000000000,1200000000
Kyadondo,Kampala,Makindye Division,Lukuli,Kalule,800000000,900000000,600000000,700000000
Kyadondo,Kampala,Makindye Division,Lukuli,Katimbo,800000000,900000000,600000000,700000000
Kyadondo,Kampala,Makindye Division,Lukuli,Kizungu,900000000,1200000000,700000000,800000000
